fromNode	toNode	weight	direction	fromAltName	toAltName
MMT00000283	MMT00021925	0.0215735836033552	undirected	2810043G22Rik	Acvrinp1
MMT00000283	MMT00022223	0.0626812605306147	undirected	2810043G22Rik	Styx
MMT00000283	MMT00022622	0.0747829890032447	undirected	2810043G22Rik	5830416A07Rik
MMT00000283	MMT00023212	0.133652455657994	undirected	2810043G22Rik	5730496F10Rik
MMT00000283	MMT00023406	0.0220208831653252	undirected	2810043G22Rik	Col12a1
MMT00000283	MMT00023455	0.0260927479905026	undirected	2810043G22Rik	D1Bwg0212e
MMT00000283	MMT00023638	0.105297821881815	undirected	2810043G22Rik	Usp40
MMT00000283	MMT00024533	0.0708429755758447	undirected	2810043G22Rik	Shprh
MMT00000283	MMT00024618	0.0528881838523324	undirected	2810043G22Rik	2410195B05Rik
MMT00000283	MMT00024811	0.0946856649029431	undirected	2810043G22Rik	Mitf
MMT00000283	MMT00025271	0.0471464813890973	undirected	2810043G22Rik	Mef2c
MMT00000283	MMT00025321	0.0259641025144128	undirected	2810043G22Rik	Sybl1
MMT00000283	MMT00026361	0.0685325592373318	undirected	2810043G22Rik	Tcof1
MMT00000283	MMT00026530	0.0611584749631708	undirected	2810043G22Rik	Nolc1
MMT00000283	MMT00026541	0.0464746950438838	undirected	2810043G22Rik	A330015D16Rik
MMT00000283	MMT00027676	0.0659870142755827	undirected	2810043G22Rik	Nfatc1
MMT00000283	MMT00028649	0.0704967423324783	undirected	2810043G22Rik	2210401K01Rik
MMT00000283	MMT00028983	0.0352836017351685	undirected	2810043G22Rik	3526402H21Rik
MMT00000283	MMT00029096	0.0347474243383799	undirected	2810043G22Rik	Nr5a2
MMT00000283	MMT00029361	0.0742698333545238	undirected	2810043G22Rik	5730521P14Rik
MMT00000283	MMT00029749	0.026934791247883	undirected	2810043G22Rik	1700003O08Rik
MMT00000283	MMT00030264	0.0303549221075239	undirected	2810043G22Rik	Scoc
MMT00000283	MMT00030627	0.0619280239740536	undirected	2810043G22Rik	Brd4
MMT00000283	MMT00030705	0.0647514144003127	undirected	2810043G22Rik	NA
MMT00000283	MMT00031294	0.0626078165745619	undirected	2810043G22Rik	Zfp297b
MMT00000283	MMT00031547	0.0615321410606505	undirected	2810043G22Rik	Cpeb4
MMT00000283	MMT00031592	0.0421101296818197	undirected	2810043G22Rik	E130319B15Rik
MMT00000283	MMT00032015	0.0441216785782501	undirected	2810043G22Rik	Psma4
MMT00000283	MMT00032296	0.0337228762178114	undirected	2810043G22Rik	Ppap2b
MMT00000283	MMT00033081	0.02528613381698	undirected	2810043G22Rik	Rora
MMT00000283	MMT00034010	0.0540952674070368	undirected	2810043G22Rik	NA
MMT00000283	MMT00034321	0.0606411227995526	undirected	2810043G22Rik	1110001A05Rik
MMT00000283	MMT00034900	0.0463160880970477	undirected	2810043G22Rik	Dhx9
MMT00000283	MMT00035287	0.053460986984311	undirected	2810043G22Rik	9030420J04Rik
MMT00000283	MMT00035498	0.0531193840358285	undirected	2810043G22Rik	Centd1
MMT00000283	MMT00036239	0.0330315242794495	undirected	2810043G22Rik	NA
MMT00000283	MMT00036444	0.0555667716040719	undirected	2810043G22Rik	Rpl6
MMT00000283	MMT00036701	0.0573527378363665	undirected	2810043G22Rik	Tebp
MMT00000283	MMT00037414	0.0741051348265751	undirected	2810043G22Rik	Nedd4
MMT00000283	MMT00037437	0.0901390924501721	undirected	2810043G22Rik	Sfxn5
MMT00000283	MMT00038021	0.051897506099345	undirected	2810043G22Rik	Rad23a
MMT00000283	MMT00038301	0.0693424401719246	undirected	2810043G22Rik	Evi5
MMT00000283	MMT00038528	0.092898182534765	undirected	2810043G22Rik	Nek4
MMT00000283	MMT00040558	0.055273833108878	undirected	2810043G22Rik	Mdm2
MMT00000283	MMT00040999	0.0446213547183803	undirected	2810043G22Rik	NA
MMT00000283	MMT00041468	0.0278747238941119	undirected	2810043G22Rik	4631426J05Rik
MMT00000283	MMT00041503	0.0712220377718736	undirected	2810043G22Rik	2610301F02Rik
MMT00000283	MMT00041698	0.0331753966105401	undirected	2810043G22Rik	Nmnat
MMT00000283	MMT00041757	0.0247672898451963	undirected	2810043G22Rik	BC005662
MMT00000283	MMT00041844	0.0362258057229395	undirected	2810043G22Rik	Myo10
MMT00000283	MMT00042003	0.0368906472286931	undirected	2810043G22Rik	Hmgb1
MMT00000283	MMT00042025	0.074344250781349	undirected	2810043G22Rik	4732496O19Rik
MMT00000283	MMT00042735	0.0402775253601216	undirected	2810043G22Rik	AW209491
MMT00000283	MMT00044280	0.0513448090003299	undirected	2810043G22Rik	D5Bwg0860e
MMT00000283	MMT00044497	0.0242592195308864	undirected	2810043G22Rik	Pcyt1a
MMT00000283	MMT00044523	0.0564439018917462	undirected	2810043G22Rik	A530050O19Rik
MMT00000283	MMT00045146	0.0562756600140972	undirected	2810043G22Rik	A130052D22
MMT00000283	MMT00045469	0.0430972428282597	undirected	2810043G22Rik	Nfic
MMT00000283	MMT00045533	0.0515610295420252	undirected	2810043G22Rik	Sp4
MMT00000283	MMT00045544	0.0208117650291422	undirected	2810043G22Rik	Cdkn1c
MMT00000283	MMT00045670	0.0421636989433697	undirected	2810043G22Rik	NA
MMT00000283	MMT00045674	0.0557031542454624	undirected	2810043G22Rik	E130113K08Rik
MMT00000283	MMT00045825	0.0688633005834268	undirected	2810043G22Rik	NA
MMT00000283	MMT00046040	0.0389450476988949	undirected	2810043G22Rik	2610312B22Rik
MMT00000283	MMT00046132	0.0585194347764411	undirected	2810043G22Rik	5730455P16Rik
MMT00000283	MMT00046207	0.0361907318497691	undirected	2810043G22Rik	Slc6a6
MMT00000283	MMT00047335	0.061436820666697	undirected	2810043G22Rik	Dnajc8
MMT00000283	MMT00047493	0.0624927518857014	undirected	2810043G22Rik	C430014D17Rik
MMT00000283	MMT00047848	0.0562219417141118	undirected	2810043G22Rik	Calr
MMT00000283	MMT00047857	0.0440110331550519	undirected	2810043G22Rik	NA
MMT00000283	MMT00048205	0.0996294205777264	undirected	2810043G22Rik	Zbtb7
MMT00000283	MMT00049000	0.0295836046194929	undirected	2810043G22Rik	Abcd2
MMT00000283	MMT00049225	0.0694610297910979	undirected	2810043G22Rik	Mia2
MMT00000283	MMT00050033	0.0776291056578199	undirected	2810043G22Rik	Nfia
MMT00000283	MMT00050113	0.0429156223321842	undirected	2810043G22Rik	A230046K03Rik
MMT00000283	MMT00050435	0.0828064748413187	undirected	2810043G22Rik	Tor1b
MMT00000283	MMT00050876	0.0504554047285963	undirected	2810043G22Rik	NA
MMT00000283	MMT00050978	0.0450414053530676	undirected	2810043G22Rik	D8Ertd233e
MMT00000283	MMT00051489	0.0433737560936589	undirected	2810043G22Rik	Ncoa6ip
MMT00000283	MMT00052098	0.0449383650741924	undirected	2810043G22Rik	1810048P08Rik
MMT00000283	MMT00052148	0.0537091471928426	undirected	2810043G22Rik	1300010M03Rik
MMT00000283	MMT00053080	0.0507123556843191	undirected	2810043G22Rik	Copg2
MMT00000283	MMT00053515	0.0282532263160785	undirected	2810043G22Rik	6530403A03Rik
MMT00000283	MMT00053583	0.0600751499312076	undirected	2810043G22Rik	Pten
MMT00000283	MMT00054724	0.046323266343387	undirected	2810043G22Rik	4930420O11Rik
MMT00000283	MMT00054802	0.0321059165001525	undirected	2810043G22Rik	E430034L04Rik
MMT00000283	MMT00054901	0.059100766766539	undirected	2810043G22Rik	Ppara
MMT00000283	MMT00054929	0.0641183751526547	undirected	2810043G22Rik	Bach1
MMT00000283	MMT00054945	0.0281693617282322	undirected	2810043G22Rik	Ches1
MMT00000283	MMT00055034	0.031832396338754	undirected	2810043G22Rik	4833414E09Rik
MMT00000283	MMT00055129	0.0423566839585828	undirected	2810043G22Rik	Bmp2k
MMT00000283	MMT00055401	0.0448990472145865	undirected	2810043G22Rik	2610034N03Rik
MMT00000283	MMT00055600	0.0857869657261231	undirected	2810043G22Rik	Notch1
MMT00000283	MMT00056129	0.0565994226896564	undirected	2810043G22Rik	Smad5
MMT00000283	MMT00056149	0.0244894015688487	undirected	2810043G22Rik	9430093N24Rik
MMT00000283	MMT00056282	0.0349926170563435	undirected	2810043G22Rik	2810455K09Rik
MMT00000283	MMT00056768	0.0285111501959096	undirected	2810043G22Rik	Spnb2
MMT00000283	MMT00057173	0.0382264311809738	undirected	2810043G22Rik	Ftsj3
MMT00000283	MMT00057391	0.0540865228017572	undirected	2810043G22Rik	2610510D13Rik
MMT00000283	MMT00058475	0.0584256347446636	undirected	2810043G22Rik	Gtf2h1
MMT00000283	MMT00058673	0.0551268696039788	undirected	2810043G22Rik	ORF28
MMT00000283	MMT00059006	0.0262744955409438	undirected	2810043G22Rik	Map3k5
MMT00000283	MMT00059223	0.0523770088106051	undirected	2810043G22Rik	Usp31
MMT00000283	MMT00059295	0.0775308209721597	undirected	2810043G22Rik	Cab39
MMT00000283	MMT00059743	0.0253838128439594	undirected	2810043G22Rik	Ralb
MMT00000283	MMT00060205	0.0440346293162166	undirected	2810043G22Rik	NA
MMT00000283	MMT00060276	0.0761800785722211	undirected	2810043G22Rik	AI450540
MMT00000283	MMT00060366	0.0730076551793774	undirected	2810043G22Rik	9030625G08Rik
MMT00000283	MMT00060809	0.0331858135624333	undirected	2810043G22Rik	NA
MMT00000283	MMT00061063	0.0380037146529639	undirected	2810043G22Rik	NA
MMT00000283	MMT00061267	0.087671765920105	undirected	2810043G22Rik	Mgea6
MMT00000283	MMT00062579	0.0741054119833328	undirected	2810043G22Rik	B3bp
MMT00000283	MMT00063950	0.0230591919606936	undirected	2810043G22Rik	Ddx3x
MMT00000283	MMT00064106	0.044942668358891	undirected	2810043G22Rik	Ugcg
MMT00000283	MMT00064144	0.0439441798199283	undirected	2810043G22Rik	Npc1
MMT00000283	MMT00064358	0.0260993769847499	undirected	2810043G22Rik	Laptm5
MMT00000283	MMT00065921	0.0425162660631132	undirected	2810043G22Rik	Stat6
MMT00000283	MMT00066391	0.0231701468586753	undirected	2810043G22Rik	C430014M02Rik
MMT00000283	MMT00066585	0.0578972549047684	undirected	2810043G22Rik	Jmy
MMT00000283	MMT00067321	0.0271729559022439	undirected	2810043G22Rik	2700017A04Rik
MMT00000283	MMT00067716	0.0328322698042396	undirected	2810043G22Rik	LOC239447
MMT00000283	MMT00067969	0.0248043452632192	undirected	2810043G22Rik	Ywhaz
MMT00000283	MMT00068273	0.0520073747465481	undirected	2810043G22Rik	Rhobtb1
MMT00000283	MMT00068433	0.0223904794813129	undirected	2810043G22Rik	NA
MMT00000283	MMT00068599	0.0906735323344031	undirected	2810043G22Rik	Eif3s10
MMT00000283	MMT00068980	0.0407135072558096	undirected	2810043G22Rik	C630028N24Rik
MMT00000283	MMT00070151	0.0707644410906851	undirected	2810043G22Rik	NA
MMT00000283	MMT00070300	0.0497526135066774	undirected	2810043G22Rik	B230312B02Rik
MMT00000283	MMT00070333	0.0332674039179295	undirected	2810043G22Rik	C230081A13Rik
MMT00000283	MMT00070493	0.0240297664603562	undirected	2810043G22Rik	Cdc25a
MMT00000283	MMT00070974	0.0210645923221022	undirected	2810043G22Rik	Dbt
MMT00000283	MMT00071599	0.089193199534789	undirected	2810043G22Rik	Ripk1
MMT00000283	MMT00072785	0.058076767562683	undirected	2810043G22Rik	Grpel2
MMT00000283	MMT00072855	0.0344953341123137	undirected	2810043G22Rik	NA
MMT00000283	MMT00072866	0.0681650621753017	undirected	2810043G22Rik	Phxr3
MMT00000283	MMT00074104	0.0491223999135844	undirected	2810043G22Rik	Btbd7
MMT00000283	MMT00074235	0.0726971105834132	undirected	2810043G22Rik	Terf2
MMT00000283	MMT00074309	0.0767373075053081	undirected	2810043G22Rik	Sesn2
MMT00000283	MMT00075041	0.0547476514636071	undirected	2810043G22Rik	E130014J05Rik
MMT00000283	MMT00075170	0.0208933503845918	undirected	2810043G22Rik	Fmo2
MMT00000283	MMT00075508	0.0738724813044046	undirected	2810043G22Rik	C530025K05Rik
MMT00000283	MMT00076216	0.0390433087990235	undirected	2810043G22Rik	NA
MMT00000283	MMT00076232	0.02546976614658	undirected	2810043G22Rik	Scamp2
MMT00000283	MMT00076251	0.0635825800212806	undirected	2810043G22Rik	Ankrd25
MMT00000283	MMT00076395	0.0227746599689596	undirected	2810043G22Rik	D10Ertd718e
MMT00000283	MMT00077107	0.0656179229058402	undirected	2810043G22Rik	4932441K18
MMT00000283	MMT00077125	0.0691935261159906	undirected	2810043G22Rik	BC013481
MMT00000283	MMT00077139	0.0428972223266869	undirected	2810043G22Rik	Ifngr2
MMT00000283	MMT00077157	0.0214784453593073	undirected	2810043G22Rik	Bzw2
MMT00000283	MMT00077178	0.0200218441786191	undirected	2810043G22Rik	NA
MMT00000283	MMT00077685	0.0444440222734111	undirected	2810043G22Rik	C79267
MMT00000283	MMT00078059	0.0398113195437225	undirected	2810043G22Rik	4933409L06Rik
MMT00000283	MMT00078102	0.0644362607755757	undirected	2810043G22Rik	Iars
MMT00000283	MMT00078455	0.0396407784990686	undirected	2810043G22Rik	Cald1
MMT00000283	MMT00078543	0.0676289399381197	undirected	2810043G22Rik	B230378H13Rik
MMT00000283	MMT00078940	0.0212528937699022	undirected	2810043G22Rik	Hoxb4
MMT00000283	MMT00078950	0.0300957628310348	undirected	2810043G22Rik	Eef1a1
MMT00000283	MMT00079520	0.0603164031669708	undirected	2810043G22Rik	1700081L11Rik
MMT00000283	MMT00080097	0.0434617564026821	undirected	2810043G22Rik	Gtf2a1
MMT00000283	MMT00080406	0.0987081155447819	undirected	2810043G22Rik	Eif4ebp2
MMT00000283	MMT00080624	0.0653232723624092	undirected	2810043G22Rik	4932438A13Rik
MMT00000283	MMT00080717	0.106260667364233	undirected	2810043G22Rik	BC012016
MMT00000283	MMT00080721	0.0515531658984643	undirected	2810043G22Rik	Gsk3b
MMT00000283	MMT00081122	0.0294119103602258	undirected	2810043G22Rik	5730446C15Rik
MMT00000283	MMT00081213	0.0250328643618282	undirected	2810043G22Rik	Slfn5
MMT00000283	MMT00081218	0.0478076680183848	undirected	2810043G22Rik	1700096C12Rik
MMT00000283	MMT00081264	0.0494109154434044	undirected	2810043G22Rik	Rpl6
MMT00000283	MMT00081880	0.0499507817752668	undirected	2810043G22Rik	5830415L20Rik
MMT00000283	MMT00082034	0.0977174844429794	undirected	2810043G22Rik	5830416A07Rik
MMT00000283	MMT00082651	0.0270794494066962	undirected	2810043G22Rik	C330017I15Rik
MMT00000550	MMT00001190	0.142455651095646	undirected	NA	NA
MMT00000550	MMT00001555	0.143824022164591	undirected	NA	Tle1
MMT00000550	MMT00002022	0.0852236380748214	undirected	NA	3110050K21Rik
MMT00000550	MMT00002304	0.127579988725582	undirected	NA	Mkrn2
MMT00000550	MMT00002597	0.0759546216712847	undirected	NA	NA
MMT00000550	MMT00003530	0.142971727032036	undirected	NA	AB041550
MMT00000550	MMT00003950	0.119125503753728	undirected	NA	AB041803
MMT00000550	MMT00003980	0.11032080399972	undirected	NA	NA
MMT00000550	MMT00004086	0.136448168947467	undirected	NA	Cdkn1b
MMT00000550	MMT00004142	0.1723310592287	undirected	NA	Ddx6
MMT00000550	MMT00004888	0.103227160382912	undirected	NA	Prkaa2
MMT00000550	MMT00004979	0.109268953677201	undirected	NA	1700024P16Rik
MMT00000550	MMT00005744	0.200133812495468	undirected	NA	Cwf19l2
MMT00000550	MMT00005990	0.084414332482623	undirected	NA	1810015C04Rik
MMT00000550	MMT00006144	0.121099004705911	undirected	NA	Pip5k1b
MMT00000550	MMT00006263	0.120880065934568	undirected	NA	Jarid1a
MMT00000550	MMT00006429	0.0623594177552525	undirected	NA	NA
MMT00000550	MMT00006538	0.121210485589169	undirected	NA	B230208H17Rik
MMT00000550	MMT00006662	0.141863911837264	undirected	NA	4921505C17Rik
MMT00000550	MMT00006957	0.0887343965727083	undirected	NA	5730497N03Rik
MMT00000550	MMT00007272	0.0924714250669609	undirected	NA	Hsd11b1
MMT00000550	MMT00007407	0.156211009101906	undirected	NA	Zfp307
MMT00000550	MMT00007435	0.129012951871557	undirected	NA	Opa1
MMT00000550	MMT00007440	0.147204305354907	undirected	NA	Ash1l
MMT00000550	MMT00007878	0.0961405476926666	undirected	NA	NA
MMT00000550	MMT00008036	0.157490181711564	undirected	NA	Gan
MMT00000550	MMT00009295	0.144419461777301	undirected	NA	3100004P22Rik
MMT00000550	MMT00009359	0.0970289538176838	undirected	NA	Mnab
MMT00000550	MMT00009945	0.127299708815026	undirected	NA	NA
MMT00000550	MMT00010174	0.121400677624722	undirected	NA	4932703L02Rik
MMT00000550	MMT00010351	0.143514023524651	undirected	NA	Cadps2
MMT00000550	MMT00010888	0.118941953520407	undirected	NA	E030025D05Rik
MMT00000550	MMT00010910	0.0845532275523845	undirected	NA	Anp32b
MMT00000550	MMT00011143	0.100596363927715	undirected	NA	Hdac1
MMT00000550	MMT00011445	0.0835671939694895	undirected	NA	4930431B09Rik
MMT00000550	MMT00011731	0.100270115999239	undirected	NA	2310058J06Rik
MMT00000550	MMT00011790	0.135254461445289	undirected	NA	Carkl
MMT00000550	MMT00011900	0.0212669260351788	undirected	NA	1110055L24Rik
MMT00000550	MMT00011968	0.129238641211163	undirected	NA	Atp6v0a2
MMT00000550	MMT00012128	0.0894921343431043	undirected	NA	Cpd
MMT00000550	MMT00012280	0.140333680928114	undirected	NA	9530058O11Rik
MMT00000550	MMT00012401	0.110658486794236	undirected	NA	4932417D18Rik
MMT00000550	MMT00012409	0.122418203539924	undirected	NA	2810455B10Rik
MMT00000550	MMT00012891	0.162151727321199	undirected	NA	Nek7
MMT00000550	MMT00013033	0.0885978695886542	undirected	NA	Cpeb1
MMT00000550	MMT00013096	0.158297039052687	undirected	NA	BC031748
MMT00000550	MMT00013656	0.176364473243413	undirected	NA	2610529H08Rik
MMT00000550	MMT00013815	0.16539784602486	undirected	NA	Daam1
MMT00000550	MMT00013831	0.112760716322135	undirected	NA	Foxp1
MMT00000550	MMT00014327	0.149975297514432	undirected	NA	Frag1
MMT00000550	MMT00014634	0.110008882212891	undirected	NA	NA
MMT00000550	MMT00014725	0.135378797312236	undirected	NA	Eprs
MMT00000550	MMT00014928	0.126509295107114	undirected	NA	Ski
MMT00000550	MMT00016194	0.119531156080412	undirected	NA	AI316785
MMT00000550	MMT00016725	0.124617784485087	undirected	NA	Cox7b
MMT00000550	MMT00017539	0.17732555122455	undirected	NA	2610510D13Rik
MMT00000550	MMT00017636	0.0797296737639065	undirected	NA	Sfrs5
MMT00000550	MMT00018346	0.141380629135227	undirected	NA	2900054P12Rik
MMT00000550	MMT00018639	0.172360227051683	undirected	NA	D530025C17Rik
MMT00000550	MMT00019118	0.0717934034638337	undirected	NA	A330080J22Rik
MMT00000550	MMT00019132	0.0740329242544691	undirected	NA	NA
MMT00000550	MMT00019497	0.0603770858701279	undirected	NA	Uox
MMT00000550	MMT00019554	0.157405947848148	undirected	NA	9430067K14Rik
MMT00000550	MMT00019943	0.113492089265278	undirected	NA	NA
MMT00000550	MMT00020565	0.170168859466715	undirected	NA	Gclm
MMT00000550	MMT00020566	0.0324907819723261	undirected	NA	C530009C10Rik
MMT00000550	MMT00020651	0.0436444108198927	undirected	NA	Kdr
MMT00000550	MMT00020843	0.161669670973386	undirected	NA	9030420J04Rik
MMT00000550	MMT00021077	0.131303970017708	undirected	NA	BC027174
MMT00000550	MMT00021725	0.166524072753418	undirected	NA	Nr2c2
MMT00000550	MMT00021925	0.0886399146463231	undirected	NA	Acvrinp1
MMT00000550	MMT00022137	0.064674013533965	undirected	NA	Mbd3l1
MMT00000550	MMT00022223	0.168559056582719	undirected	NA	Styx
MMT00000550	MMT00022622	0.164178541421582	undirected	NA	5830416A07Rik
MMT00000550	MMT00022665	0.115110472816306	undirected	NA	Cyfip2
MMT00000550	MMT00023085	0.101879797520861	undirected	NA	NA
MMT00000550	MMT00023162	0.0718915149674088	undirected	NA	Fvt1
MMT00000550	MMT00023212	0.143131416235533	undirected	NA	5730496F10Rik
MMT00000550	MMT00023406	0.084684708471423	undirected	NA	Col12a1
MMT00000550	MMT00023455	0.109929324040376	undirected	NA	D1Bwg0212e
MMT00000550	MMT00023638	0.139761627541608	undirected	NA	Usp40
MMT00000550	MMT00024043	0.107125264874904	undirected	NA	9430025M21Rik
MMT00000550	MMT00024332	0.131077854808239	undirected	NA	D030015G18Rik
MMT00000550	MMT00024533	0.109256872294532	undirected	NA	Shprh
MMT00000550	MMT00024618	0.159051696559858	undirected	NA	2410195B05Rik
MMT00000550	MMT00024811	0.0840206908840306	undirected	NA	Mitf
MMT00000550	MMT00025239	0.123877223627252	undirected	NA	0610011L13Rik
MMT00000550	MMT00025271	0.117118398436426	undirected	NA	Mef2c
MMT00000550	MMT00025321	0.134831583743453	undirected	NA	Sybl1
MMT00000550	MMT00025851	0.0767901371338492	undirected	NA	Enpp2
MMT00000550	MMT00026215	0.0711958582240796	undirected	NA	4930485B16Rik
MMT00000550	MMT00026361	0.126158955593236	undirected	NA	Tcof1
MMT00000550	MMT00026530	0.165059490608587	undirected	NA	Nolc1
MMT00000550	MMT00026541	0.144599915600218	undirected	NA	A330015D16Rik
MMT00000550	MMT00027108	0.110235242367938	undirected	NA	9630025I22Rik
MMT00000550	MMT00027676	0.119229325264723	undirected	NA	Nfatc1
MMT00000550	MMT00028649	0.159214910889364	undirected	NA	2210401K01Rik
MMT00000550	MMT00028983	0.140929358755058	undirected	NA	3526402H21Rik
MMT00000550	MMT00029096	0.13173069940055	undirected	NA	Nr5a2
MMT00000550	MMT00029361	0.171899844924757	undirected	NA	5730521P14Rik
MMT00000550	MMT00029749	0.133512759546868	undirected	NA	1700003O08Rik
MMT00000550	MMT00030264	0.106298056874942	undirected	NA	Scoc
MMT00000550	MMT00030627	0.0754936436644757	undirected	NA	Brd4
MMT00000550	MMT00030705	0.144566696139975	undirected	NA	NA
MMT00000550	MMT00031294	0.155675775099826	undirected	NA	Zfp297b
MMT00000550	MMT00031547	0.148268659858584	undirected	NA	Cpeb4
MMT00000550	MMT00031592	0.0943261471161367	undirected	NA	E130319B15Rik
MMT00000550	MMT00032015	0.18816098099196	undirected	NA	Psma4
MMT00000550	MMT00032296	0.131539019358904	undirected	NA	Ppap2b
MMT00000550	MMT00033081	0.0889464314111118	undirected	NA	Rora
MMT00000550	MMT00033582	0.119214315929824	undirected	NA	BC025076
MMT00000550	MMT00033844	0.0609804432842015	undirected	NA	Lzts2
MMT00000550	MMT00034010	0.163867133232057	undirected	NA	NA
MMT00000550	MMT00034321	0.176711662990295	undirected	NA	1110001A05Rik
MMT00000550	MMT00034683	0.0814038731186155	undirected	NA	Hist1h1b
MMT00000550	MMT00034749	0.0643175187668894	undirected	NA	Mrg1
MMT00000550	MMT00034900	0.0784413454873007	undirected	NA	Dhx9
MMT00000550	MMT00035287	0.129859687537776	undirected	NA	9030420J04Rik
MMT00000550	MMT00035498	0.133952036627949	undirected	NA	Centd1
MMT00000550	MMT00035527	0.116404431586559	undirected	NA	Arpc2
MMT00000550	MMT00036239	0.148838785095185	undirected	NA	NA
